"facility","severity_id","mnemonic","vendor_format","vendor_explanation","vendor_recommended_action"
"MCASTFWD","3","PT_ADD","Couldn't add element to PT %s","MCASTFWD failed to update the local snooping-db entry. Parameters: Patricia tree name ...","No action is required."
"MCASTFWD","3","PT_DEL","Couldn't delete element from PT %s","MCASTFWD failed to delete the local snooping-db entry. Parameters: Patricia tree name ...","No action is required."
"MCASTFWD","3","PTHREAD_FAILED","%s failed in %s for thread %s","MCASTFWD process failed to create a task thread. Parameters: Pthread operation, Function name, Thread name ...","Dump core, and then restart component."
"MCASTFWD","3","PULLUP_FAILED","m_pullup() of %d bytes failed in %s","MCASTFWD process failed to process the packet, dropping it. Parameters: Byte count, Function name ...","No action is required."
"MCASTFWD","3","QUERIER_START_FAILED","%s failed in %s","MCASTFWD snoop failed to start the querier. Parameters: Function name, Function name ...","No action is required."
"MCASTFWD","3","RCOUNT_DELETE","Route count delete failed for %s","MCASTFWD called an API which returned an error. Parameters: Interface ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"MCASTFWD","3","RCOUNT_UPDATE","Route count update failed for %s","MCASTFWD called an API which returned an error. Parameters: Interface ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"MCASTFWD","3","RDLOCK_ASSERT","%s:%d: Assert, read-lock not acquired","Caller Failed to get MCASTFWD Shared Memory read lock Parameters: Function Name, Line ...","No action is required."
"MCASTFWD","3","RESERVE_LIMIT","Exceeded reserve-limit for interface %s - dropping","Exceeded the reserve-limit for interface Parameters: Interface ...","No action is required."
"MCASTFWD","3","RESTART_REASON","MCASTFWD process has restarted, restart reason: %s\n","MCASTFWD is restoring the routes it had added in previous instance. Parameters: Restart reason ...","No action is required."
"MCASTFWD","3","RPORT_UPDATE","Router-port update failed for %s (%s)","MCASTFWD-SNOOP called an API which returned an error. Parameters: Interface, Vlan ID ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"MCASTFWD","3","SETRLIMIT_FAILED","Address space size increment of %ld failed, reason %s","MCASTFWD process could not set a memory resource limit Parameters: Number of bytes ...","No action is required."
"MCASTFWD","3","SLAB_CREATE","Slab alloc of type %s failed","MCASTFWD process failed to allocate Slab memory. Parameters: Structure Type ...","Configure the network or router to decrease the number of routes."
"MCASTFWD","3","SMALLOC","Shared mem malloc (%lu) failed in %s","MCASTFWD process is out of free shared memory. Parameters: Type of malloc(size), Function Name ...","Configure the network or router to decrease the number of routes."
"MCASTFWD","3","STATE_LIMIT","Exceeded state-limit for interface %s - dropping","Exceeded the state-limit for interface Parameters: Interface ...","No action is required."
"MCASTFWD","3","SYSMGR_DISPATCH","Error returned from sysmgr_dispatch(), errno: %s","MCASTFWD called the system manager API which returned an error. Parameters: Error description ...","Dump core, and then restart component."
"MCASTFWD","3","TIMER_FAILED","%s failed for %s in %s","MCASTFWD process failed to configure a timer event. Parameters: Timer operation, Timer name, Function name ...","Dump core, and then restart component."
"MCASTFWD","3","TXLIST_CREATE","Couldn't create txlist for %s","MCASTFWD failed to create txlist resource. Parameters: Data type ...","Dump core, and then restart component."
"MCASTFWD","3","UNKNOWN_MTYPE","Unknown mtype: %d/%d in %s with opcode %d","MCASTFWD process received unknown Interprocess message, dropped. Parameters: Major ID, Minor ID, Function name ...","No action is required."
"MCASTFWD","3","VLAN_EXISTS","SNOOP: Couldn't create %s, already esists","MCASTFWD failed to create vlan resource. Parameters: VLAN ID ...","No action is required."
"MCASTFWD","3","vPC_API_FAILED","%s%s","API failed in vPC MCASTFWD snoop module. Parameters: Error message, Error ...","No action is required."
"MCASTFWD","3","vPC_ERROR","%s%s","vPC related messages. Parameters: vPC related message, Error message ...","No action is required."
"MCASTFWD","3","VRF_CREATE","MCASTFWD VRF creation failed for vrf %s","MCASTFWD process could not create the VRF context. Parameters: VRF name ...","Dump core, then reload the stack."
"MCASTFWD","6","AS_LIMIT_INCREASED","Address space size for %s increased %d times","MCASTFWD process incremented AS memory resource limit Parameters: Module name, Increment count ...","No action is required."
"MCASTFWD","6","HA_SEQNO_SYNC","HA sequence number sync to standby failed, %s","MCASTFWD-SNOOP HA sequence number synchronizationto standby failed Parameters: Error description ...","No action is required."
"MCASTFWD","6","HA_STATEFUL","Stateful HA %s","MCASTFWD-SNOOP stateful restart status Parameters: State description ...","No action is required."
"MCASTFWD","6","HA_SYNC","HA sync to standby failed, %s","MCASTFWD-SNOOP HA synchronizationmessage to standby failed Parameters: Error description ...","No action is required."
"MCASTFWD","6","RECEIVE_QUERY","Received %s interface %s from %s","MCASTFWD version mismatch, query still processed. Parameters: MCASTFWD version mismatch, Interface, Source address ...","No action is required."
"MCASTFWD","6","REG_SEND_MSG","Suppress PIM Data Register for (%s, %s) due to suppression-timer\n","Suppress PIM Data Register due to suppression-timer. Parameters: Source address, Group address ...","No action is required."
"MCASTFWD","6","RESERVE_LIMIT_WARNING","Exceeded 80% of the reserve-limit for interface %s","Exceeded 80% of the reserve-limit for interface Parameters: Interface ...","No action is required."
"MCASTFWD","6","RESTART_SHUTDOWN","MCASTFWD shutting self down via restart command","MCASTFWD process is shutting itself down due to the restart command.","No action is required."
"MCASTFWD","6","SHUTDOWN","MCASTFWD shutting self down","MCASTFWD process is shutting itself down.","No action is required."
"MCASTFWD","6","STATE_LIMIT_WARNING","Exceeded 80% of the state-limit for interface %s","Exceeded 80% of the state-limit for interface Parameters: Interface ...","No action is required."
"MCASTFWD","6","UNKNOWN_OPC","Received unknown mts opcode %d","MCASTFWD process received unknown Interprocess message, dropped. Parameters: Operation Code ...","No action is required."
"MRIB","2","API_INIT_SEM","Failed to init the client API semaphore: %s, create: %s","MRIB could not create the semaphore that protects access to the shared memory between MRIB and its clients. Parameters: Operation, Error from the operation ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"MRIB","2","RES_MGR","Error returned from %s for %d keys, errno: 0x%08x (%s) in %s(). Current reservation is %d, new size is %d","The resource manager returned an error to MRIB, while MRIB was performing an action relating to its shared memory Parameters: RM Function, Error Code, Error Description, Calling Function, Reserved resources, Reservation requested resources ...","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"MRIB","2","STARTUP_FAILURE","Startup failure: %s","An unrecoverable software error has occurred during MRIB startup.","Use 'reload' command to reload the system. Be aware that this problem affects all VDCs on the system."
"MRIB","3","ACTIVE_TIMER_FAILED","active_timer_create() failed for mrib_main()","MRIB process failed to create a timer.","Dump core, then reload the stack."
"MRIB","3","API_FAILED","%s failed","MRIB process failed in invoking an API. Parameters: Function ...","No action is required."
"MRIB","3","BITFIELD_FAILED","%s failed in %s","MRIB process could not execute the bitfield operation. Parameters: Bitfield Operation, Function Name ...","Dump core, then reload the stack."
"MRIB","3","CONTEXT_BF_FAILED","bitfield_create() failed for context %s","MRIB process failed to create a bitfield for mRIB_ cibtype. Parameters: Context Name ...","Dump core, then reload the stack."
"MRIB","3","CV_INIT","Couldn't init cond var %s","MRIB process failed to initialize conditional-variable resource. Parameters: Thread Name ...","Dump core, and then restart component."
"MRIB","3","FTM_BAD_METER","%s failed for meter %s in %s","MRIB process failed to configure the multicast meter. Parameters: FTM Operation, Type, Function ...","No action is required."
"MRIB","3","FTM_BAD_MINOR","Unknown FTM mtype: 0x%4x","MRIB process received unsupported message type from FTM, igored. Parameters: Minor Type ...","No action is required."
"MRIB","3","FTM_NO_XID","Cannot find FTM buffer, xid: %d","MRIB process could not match the sequence number for FTM message, igored. Parameters: Trasaction ID ...","No action is required."
"MRIB","3","INHERIT_FAILED","mrib_inherit_oifs(): bitfield is set but oif doesn't exist","MRIB process failed in inheriting OIFs for the (S,G) from (*,G).","No action is required."
"MRIB","3","INIT_SDB","%s Return Code: 0x%x Error String: %s","SDB initialization failed Parameters: Message Return Code Error String ...","No action is required."
"MRIB","3","INVALID_GROUP","Operation for invalid group %s received in %s","MRIB process received invalid group. Parameters: Group, Function ...","No action is required."
"MRIB","3","KSINK_LIB_ERROR","%s %s","A error was encountered during ksink operations. Parameters: Error Description, MRIB Function ...","No action is required."
"MRIB","3","LIB_API_FAILED","%s failed in %s","Process failed in invoking an API. Parameters: API Call, Function ...","No action is required."
"MRIB","3","LIB_DUP_REGISTER","mrib_register(): duplicate register by \%s\","Dupilcate registration request to the MRIB process, igored. Parameters: PIB Name ...","No action is required."
"MRIB","3","LIB_MTS_FAILED","%s failed in %s, errno: %s, for %s","Failure in MRIB library to access mts-queue Parameters: MTS Operation, Function, errorno, MTS Queue ...","No action is required."
"MRIB","3","LIB_SEM_INVALID","%s:%d: semaphore invalid in %s","MRIB semaphore was found to be invalid when performing a semaphore operation Parameters: Function Name, Line ...","No action is required."
"MRIB","3","LIB_SEM_OP","%s:%d: semaphore operation %s failed","Caller failed to perform an operation on the MRIB semaphore Parameters: Function Name, Line ...","No action is required."
"MRIB","3","LIB_SM_FAILED","%s failed to access MRIB shared memory in %s, errno: %s","Process failed to access the The system shared memory resource. Parameters: SM Operation, Function, errorno ...","No action is required."
"MRIB","3","MALLOC_FAILED","%s failed for %s","MRIB process is out of free memory. Parameters: Alloc Routine, Structure Name ...","Configure the network or router to decrease the number of routes."
"MRIB","3","MDT_API_FAILED","%s failed in %s","MRIB process failed in invoking an API. Parameters: API, Function ...","No action is required."
"MRIB","3","MFDM_NO_BUF","Cannot find MFDM buffer from route-ack for context %s","MRIB process could not find a route buffer in its queue from the MFDM message, igored. Parameters: Context Name, Address of the received buffer ...","No action is required."
"MRIB","3","MQ_FAILED","%s failed in %s, errno: %s, for %s","MRIB process failed to access the The system shared memory resource. Parameters: SM Operation, Function, errorno ...","No action is required."
"MRIB","3","MRIB_ALREADY_UP","mrib already running, exiting","Another MRIB process is already running, this process will shut down.","No action is required."
"MRIB","3","MTS_BIND","Error returned from mts_bind() for %s mts queue, errno: %s","MRIB called an MTS API which returned an error. Parameters: Queue Name, errno ...","Dump core, and then restart component."
"MRIB","3","MTS_DROP","Error returned from mts_drop(), errno: %s","MRIB called an MTS API which returned an error. Parameters: errno ...","Dump core, and then restart component."
"MRIB","3","MTS_NO_PAYLOAD_ERROR","Received MTS message with no payload on %s queue with opcode %d, dropping it","MRIB received an unknown message. The message is dropped.","No action is required."
"MRIB","3","MTS_RECV","Error returned from mts_recv(), errno: %s","MRIB called an MTS API which returned an error. Parameters: errno ...","Dump core, and then restart component."
"MRIB","3","MTS_SHORT_MSG_ERROR","Received short (%d < %d) MTS message on %s queue with opcode %d, dropping it","MRIB received an unknown message. The message is dropped.","No action is required."
"MRIB","3","MUTEX_INIT","Couldn't init mutex %s","MRIB process failed to initialize mutex system resource. Parameters: Thread Name ...","Dump core, and then restart component."
"MRIB","3","NO_FREE_GROUP","Unable to free group entry for %s","MRIB process unable to delete a route-table entry. Parameters: Group ...","No action is required."
"MRIB","3","NO_FREE_SOURCE","Unable to free source entry for %s","MRIB process unable to delete a route-table entry. Parameters: Source ...","No action is required."
"MRIB","3","NO_GROUP","Unable to create group entry for %s","MRIB process unable to create the route entry in its route-table. Parameters: Group ...","No action is required."
"MRIB","3","NO_MARKER","Unable to find the txlist marker for VRF:%s for the client: %s","MRIB failed to find txlist resource. Parameters: VRF name, client name ...","ACTION_SW_KEEP_RUNNING."
"MRIB","3","NO_MPIB","Unable to get mpib index in mrib_register_internal()","MRIB process cannot register the protocol as it has run out of PIB indices.","Dump core, then reload the stack."
"MRIB","3","NO_MPIB_FOR_ROUTE","Unable to creates mpib entry for %s for mpib %s in VRF %s","MRIB process unable to create the route entry in its route-table. Parameters: Address, Protocol Name, VRF Name ...","No action is required."
"MRIB","3","NO_SET_PRIORITY","Failed to set policy or priority","MRIB process could not set itself process priority, exiting.","No action is required."
"MRIB","3","NO_SOURCE","Unable to create source entry for %s","MRIB process unable to create the route entry in its route-table. Parameters: Source ...","No action is required."
"MRIB","3","NO_TIMER","Could not create stale timer for \%s\","MRIB process cannot stale the routes for this procotol. Parameters: PIB Name ...","Dump core, then reload the stack."
"MRIB","3","NOTIFY_BUF_FAILED","Unable to create notification buffer's for client %s, aborting registration.","MRIB failed to create notification buffer for a client Parameters: client name ...","ACTION_SW_KEEP_RUNNING."
"MRIB","3","OPCODE_REGISTER","%s opcode: 0x%x ErrorString: %s","Opcdoe registration failed Parameters: Message Return Code Error String ...","No action is required."
"MRIB","3","PSS","Error returned from %s, errno: 0x%08x (%s) in %s()","MRIB called a PSS API which returned an error. The error reported should be examined for the cause. Parameters: Failed API, Error Code, Error Description, MRIB Function ...","ERRMSG."
"MRIB","3","PT_FAILED","%s failed in %s","MRIB process failed to update route-table for this event. Parameters: PT Operation, Function Name ...","Dump core, then reload the stack."
"MRIB","3","PTHREAD_FAILED","pthread_create() failed for mrib_main()","MRIB process failed to create a task thread.","Dump core, then reload the stack."
"MRIB","3","RDLOCK_ASSERT","%s:%d: Assert, read-lock not acquired","Caller Failed to get MRIB Shared Memory read lock Parameters: Function Name, Line ...","No action is required."
"MRIB","3","SYSMGR_DISPATCH","Error returned from sysmgr_dispatch(), errno: %s","MRIB called the system manager API which returned an error. Parameters: errno ...","Dump core, and then restart component."
"MRIB","3","TIMER_FAILED","could not %s","MRIB process failed to configure a timer event. Parameters: Message ...","Dump core, then reload the stack."
"MRIB","3","TXLIST_CREATE","Couldn't create txlist for %s in VRF:%s","MRIB failed to create txlist resource. Parameters: Data type, The VRF that failure occurred in ...","ACTION_SW_KEEP_RUNNING."
"MRIB","3","UNKNOWN_MFDM_OPC","mrib_mfdm_main(): reeceived unknown opcode %d","MRIB process received unknown Interprocess message from MFDM, dropped. Parameters: Opcode ...","No action is required."
"MRIB","3","UNKNOWN_MRIB_MAJOR","mrib_main(): unknown major mtype: %d","MRIB process received unknown Interprocess message, dropped. Parameters: Major Type ...","No action is required."
"MRIB","3","UNKNOWN_MRIB_MINOR","mrib_main(): unknown minor mtype: %d","MRIB process received unknown Interprocess message, dropped. Parameters: Minor Type ...","No action is required."
"MRIB","3","UNKNOWN_URIB","Received unknown URIB message type: %d","MRIB process received unknown message from URIB, dropped. Parameters: Minor Type ...","No action is required."
"MRIB","3","WRLOCK_ASSERT","%s:%d: Assert, write-lock not acquired","Caller Failed to get MRIB Shared Memory write lock Parameters: Function Name, Line ...","No action is required."
"MRIB","5","API_INIT_SEM_CLEAR","Cleared the API semaphore from %d","The API semaphore was in an unexpected state, and was restored to a correct value. Parameters: Value of semaphore ...","No action is required."
"MRIB","5","RES_MGR_CHANGE","Changed m4route-mem from (%d, %d) to (%d, %d)","The requested limit-resource command was adapted to fit the limits in this version. Parameters: Requested Min, Requested Max, New Min, New Max ...","No action is required."
"MRIB","6","MEMORY_OPTION","memory size must be >= 16MB and <= 2GB","Invalid memory size specified for MRIB process.","No action is required."
"MRIB","6","SHUTDOWN","Shutting down MRIB process","MRIB process is shutting itself down.","No action is required."
"MRIB","6","SHUTDOWN_FAILED","Shutting down of MRIB process failed: %s","MRIB process is shutting itself down. Parameters: Error String ...","No action is required."
"MRIB","6","USAGE","Usage: mrib [-h] [-d] [-m <memory-in-mb>]","Usage for starting MRIB process.","No action is required."
"MSDP","2","NO_ENQUEUE","Unable to enqueue send element for peer %s","MSDP process failed to send a message over the TCP socket to peer. Parameters: Peer IP address ...","No action is required."
"MSDP","2","NO_LISTEN_SOCKET","Fatal error, can't get listen socket setup in %s","MSDP process failed to obtain TCP packet. Parameters: Function name ...","Dump core, and then restart component."
"MSDP","2","OUT_OF_SYNC_TCP_LEN","TCP data stream may be out of sync, suspect TLV length of %d from peer %s","MSDP process received invalid packet length from peer. Parameters: TLV length, Peer IP address ...","No action is required."
"MSDP","2","OUT_OF_SYNC_TCP_TYPE","TCP data stream may be out of sync, suspect TLV type of %d from peer %s","MSDP process received malformed TLV from peer. Parameters: TLV type, Peer IP address ...","No action is required."
"MSDP","2","SEND_QUEUE_CORRUPT","Send queue corrupted for peer %s","The TCP socket send queue is corrupted. Connection to peer will be reset. Parameters: Peer IP address ...","No action is required."
"MSDP","3","ACCEPT","In %s, %s failed with errmsg: %s","MSDP process failed to accept connection. Parameters: Function name, TSP API, Error message ...","No action is required."
"MSDP","3","ALREADY_RUNNING","MSDP already running, exiting - %s","Another MSDP process is already running, this process will shut down. Parameters: Error message ...","No action is required."
"MSDP","3","API_FAILED","%s failed in %s","MSDP process failed in invoking an API. Parameters: API name, Function in which API failed ...","No action is required."
"MSDP","3","AS_NUMBER","MSDP/BGP local AS number is - %s","MSDP process local AS number Parameters: AS number ...","No action is required."
"MSDP","3","CV_INIT","Couldn't init cond var %s","MSDP process failed to initialize conditional-variable resource. Parameters: Thread Name ...","Dump core, and then restart component."
"MSDP","3","FM_ERROR","FM could not shut down MSDP process","MSDP could not process the disable-req from FM.","Dump core, and then restart component."
"MSDP","3","INVALID_TLV","Invalid TLV, type: %d, length: %d from peer %s","MSDP process received an invalid packet. Appropriate error packet returned. Parameters: TLV type, TLV length, Peer IP address ...","No action is required."
"MSDP","3","LIB_MTS_FAILED","%s failed in %s, errno: %s","Process failed to access the MSDP mts-queue. Parameters: MTS function name, Function in which MTS function failed, Error message ...","No action is required."
"MSDP","3","MALLOC_FAILED","%s failed in %s","MSDP process is out of free memory. Parameters: Malloc function, Function in which Malloc failed ...","Configure the network or router to decrease the number of routes."
"MSDP","3","MQ_FAILED","%s failed in %s, errno: %s","MSDP process failed to access the message-queue. Parameters: MQ function name, Function in which MQ function failed, Error message ...","No action is required."
"MSDP","3","MRIB_ROUTE","In %s, %s failed to add mrib route","MSDP process failed to add mRIB routes. Parameters: Function name, mrib_add_route ...","No action is required."
"MSDP","3","MSDP_INIT","MSDP init failed: %s","MSDP process initialization failed. Parameters: Component Name ...","Dump core, and then restart component."
"MSDP","3","MTS_BIND","In %s, %s failed due to %s","MSDP called an MTS API which returned an error. Parameters: Function name,MTS API,Error message ...","Dump core, and then restart component."
"MSDP","3","MTS_DROP","Error returned from mts_drop(), errmsg: %s","MSDP called an MTS API which returned an error. Parameters: Error message ...","Dump core, and then restart component."
"MSDP","3","MTS_FAILED","%s failed in %s, errno: %s","MSDP process failed to access the mts-queue. Parameters: MTS function name, Function in which MTS function failed, Error message ...","No action is required."
"MSDP","3","MTS_RECV","Error returned from mts_recv(), errmsg: %s","MSDP called an MTS API which returned an error. Parameters: Error message ...","Dump core, and then restart component."
"MSDP","3","MUTEX_INIT","Couldn't init mutex %s","MSDP process failed to initialize mutex system resource. Parameters: Thread Name ...","Dump core, and then restart component."
"MSDP","3","NO_SET_PRIORITY","Failed to set policy or priority in %s","MSDP process could not set itself process priority, exiting. Parameters: Function name ...","No action is required."
"MSDP","3","NO_SHUTDOWN","Unable to shutdown msdp_main_thread - %s","MSDP process unable to shut itself down. Parameters: Message ...","Dump core, and then restart component."
"MSDP","3","NOSOURCE","Resetting peer due to VRF change for connect-source %s","The configured interface used for the connect-source has moved to another VRF.","No action is required."
"MSDP","3","PTHREAD_FAILED","%s failed in %s for thread %s","MSDP process failed to create a task thread. Parameters: PTHREAD function name, Function in which PTHREAD function failed, Error message ...","Dump core, and then restart component."
"MSDP","3","RESTART_REASON","MSDP process has restarted, restart reason: %s\n","MSDP is restoring the routes it had added in previous instance. Parameters: Restart reason ...","No action is required."
"MSDP","3","SDB_CLIENT_ERROR","Failed to initialize shared database client with status %x and errmsg: %s\n","MSDP process could not initialize shared database, client. Parameters: Status,Error Message ...","No action is required."
"MSDP","3","SELECT","In %s, %s failed with errmsg: %s","MSDP process failed to select. Parameters: Function name, TSP API, Error message ...","No action is required."
"MSDP","3","SET_SOCKET_OPTIONS","In %s, %s failed for %s","MSDP process failed while setting socket options. Parameters: Function name, API, Socket option ...","No action is required."
"MSDP","3","SETRLIMIT_FAILED","Data segment allocation of %ld failed","MSDP process could not set a memory resource limit, exiting. Parameters: Size ...","No action is required."
"MSDP","3","SETSOCKOPT","In %s, %s failed while setting %s option with errmsg: %s","MSDP process failed while setting tsp socket options. Parameters: Function name, TSP API, Socket option, Error message ...","No action is required."
"MSDP","3","SETUPSOCKET_ERROR","In %s, %s failed to create connection with %s","MSDP process failed to select. Parameters: Function name, TSP API, IP address ...","No action is required."
"MSDP","3","SM_FAILED","%s failed in %s, errno: %s","MSDP process failed to access the The system shared memory resource. Parameters: SM function name, Function in which SM function failed, Error message ...","No action is required."
"MSDP","3","SOCKET_BIND","In %s, %s failed with errmsg %s for %s","MSDP process failed to bind. Parameters: Function name, TSP API, Error message, IP address ...","No action is required."
"MSDP","3","SOCKET_CONNECT","In %s, %s failed to connect %s with context name:%s and errmsg: %s","MSDP process failed to connect to peer. Parameters: Function name, TSP API, Peer IP address, Context name, Error message ...","No action is required."
"MSDP","3","SOCKET_ERROR","In %s, %s failed with errmsg: %s","MSDP process failed to create socket. Parameters: Function name, TSP API, Error message ...","No action is required."
"MSDP","3","SYSMGR_DISPATCH","Error returned from sysmgr_dispatch(), errmsg: %s","MSDP called the system manager API which returned an error. Parameters: Error message ...","Dump core, and then restart component."
"MSDP","3","SYSMGR_INIT","Error in %s while %s","MSDP called a active timer API which returned an error. Parameters: Function name,Cause ...","Dump core, and then restart component."
"MSDP","3","TXLIST_CREATE","Couldn't create txlist for %s in VRF:%s","MSDP failed to create txlist resource. Parameters: Data type, The VRF that failure occurred in ...","Dump core, and then restart component."
"MSDP","3","UNKNOWN_MTYPE","Unknown mtype: %d/%d in %s","MSDP process received unknown Interprocess message, dropped. Parameters: Major type, Minor type, Function name ...","No action is required."
"MSDP","6","RESTART_SHUTDOWN","MSDP shutting self down via restart command","MSDP process is shutting itself down due to the restart command.","No action is required."
"MSDP","6","SHUTDOWN","Shutting down MSDP - %s","MSDP process is shutting itself down. Parameters: Reason for shutdown ...","No action is required."
"MSDP","6","UNKNOWN_OPC","Received unknown mts opcode %d in %s","MSDP process received unknown Interprocess message, dropped. Parameters: MTS opcode, Function name ...","No action is required."
"OSPF","1","INIT","Unable to %s %s","An internal software error occurred. Parameters: Action, Error ...","Use the 'restart' command to restart the feature and clear this problem."
"OSPF","1","LOWMEM","Low memory condition: %s","The router did not have enough memory to store certain data structures. Parameters: Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"OSPF","1","MCASTJOIN","Unable to join %s group on interface %s","An internal software error occurred. Parameters: Multicast Group, Interface Id ...","Use the 'restart' command to restart the feature and clear this problem."
"OSPF","1","MCASTLEAVE","Unable to leave %s group on interface %s","An internal software error occurred. Parameters: Multicast Group, Interface Id ...","Use the 'restart' command to restart the feature and clear this problem."
"OSPF","1","MQSEND","Unable to send message %s to %s","An internal software error occurred. Parameters: Message, Destination ...","Use the 'restart' command to restart the feature and clear this problem."
"OSPF","1","NOMEM","Malloc (%ld bytes) failed for: %s","The router did not have enough memory to store mentioned data structures. Parameters: Size, Error ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"OSPF","1","SLABS","Could not create %s slabs","The router did not have enough memory to reserve space in advance for certain slab data structures. Parameters: Slab Type ...","Contact the Cisco Technical Assistance Center (TAC) through the Cisco Support web site http://www.cisco.com/tac."
"OSPF","1","STARTTHREAD","Unable to start thread %s (%d), error %s","An internal software error occurred. Parameters: Thread name, Thread Id, Error ...","Use the 'restart' command to restart the feature and clear this problem."
"OSPF","1","TAG","Unable to retrieve service tag on %s supervisor","An internal software error occurred. Parameters: Active or Standby Supervisor ...","Use the 'restart' command to restart the feature and clear this problem."
"OSPF","1","TIMER","Unable to create %s timer on interface %s","An internal software error occurred. Parameters: Timer, Interface Id ...","Use the 'restart' command to restart the feature and clear this problem."
"OSPF","2","REDIST_VPN","Received VPN routes without extended community for %s/%d","An internal error Parameters: None ...","No action is required."
"OSPF","3","BFD_SEND_AUTO_EXPIRY","BFD send auto expiry %s","OSPF could not send BFD auto expiry Parameters: Status ...","No action is required."
"OSPF","3","CLI_ALL_CMDS","Timed out waiting for CLI configuration (%s)","OSPF timed out waiting for CLI Server to send all OSPF configs Parameters: Error ...","No action is required."
"OSPF","3","CLI_NON_IF_CMDS","Timed out waiting for router mode CLI configuration (%s)","OSPF timed out waiting for CLI Server to send router mode OSPF configs Parameters: Error ...","No action is required."
"OSPF","3","CMI_ERR","CMI error: %s.","CMI returned an error Parameters: Error ...","No action is required."
"OSPF","3","CMI_NO_VRF_ERR","CMI error: No %s VRF information found","CMI returned an error Parameters: Error ...","No action is required."
"OSPF","3","CTX","Error in subrouter context %s: %s","Error related to multiple subrouters and contexts Parameters: Context, Error ...","No action is required."
"OSPF","3","CTX_IF","Error in subrouter context for interface %s: %s","Error related to interface context Parameters: Interface Id, Error ...","No action is required."
"OSPF","3","HA_AREA","Unable to recreate area %d","OSPF could not do stateful restart Parameters: Area Id ...","No action is required."
"OSPF","3","HA_INTF","Unable to recreate interface %s","OSPF could not do stateful restart Parameters: Interface Id ...","No action is required."
"OSPF","3","HA_INTF_AREA","Unable to add interface %s to area %s","OSPF could not do stateful restart Parameters: Interface Id, Area Id ...","No action is required."
"OSPF","3","HA_LSDB_AREA","Unable to find LSA area %s","OSPF could not do stateful restart Parameters: Area Id ...","No action is required."
"OSPF","3","HA_LSDB_INSTALL","Unable to install LSA %s, area %s %s","OSPF could not do stateful restart Parameters: LSA, Area Id, Interface Id ...","No action is required."
"OSPF","3","HA_LSDB_LINK","Unable to find link LSA interface/area","OSPF could not do stateful restart.","No action is required."
"OSPF","3","HA_LSID","Unable to reserve LSID %d for %s LSA %s","OSPF could not do stateful restart Parameters: LSA type, Interface name ...","No action is required."
"OSPF","3","HA_NBR","Unable to recreate neighbor %s","OSPF could not do stateful restart Parameters: Neighbor Id ...","No action is required."
"OSPF","3","HA_NBR_INTF","Unable to find interface index %ld for neighbor %s","OSPF could not do stateful restart Parameters: Interface Index, Neighbor Id ...","No action is required."
"OSPF","3","HA_NO_SR","Unable to find sr %d","OSPF could not do stateful restart Parameters: Subrouter Id ...","No action is required."
"OSPF","3","HA_SR","Unable to recreate sr %d","OSPF could not do stateful restart Parameters: Subrouter Id ...","No action is required."
"OSPF","3","HEAPSIZE","Error increasing heap size to %d, error %d","Reduced heap size will limit the LSDB size. Parameters: Size, Error ...","No action is required."
"OSPF","3","IF_INVALID","Unable to find interface %s","OSPF could not find an interface Parameters: Interface name ...","No action is required."
"OSPF","3","INVALID_TLV","Found corrupted TLV, LSA %s","Error while parsing TLV. Parameters: LSA ...","No action is required."
"OSPF","3","ISSU_GR_DISABLED","Aborting ISSU, GR is disabled in %d out of %d contexts Parameters: Contexts, Contexts ...","ISSU requires OSPF GR to be enabled for all contexts.","No action is required."
"OSPF","3","ISSU_GR_FAILED","Aborting ISSU, GR failed in %d out of %d contexts Parameters: Contexts, Contexts ...","ISSU requires successful OSPF GR in all contexts.","No action is required."
"OSPF","3","ISSU_GR_IN_HELPER_MODE","Aborting ISSU, OSPF in GR helper mode in %d contexts Parameters: Contexts ...","ISSU requires stable OSPF topology in all contexts.","No action is required."
"OSPF","3","ISSU_GR_IN_PROGRESS","Aborting ISSU, GR in progress in %d out of %d contexts Parameters: Contexts, Contexts ...","ISSU requires stable OSPF topology in all contexts.","No action is required."
"OSPF","3","MAXIFS","Exceeded the limit on interfaces per area [i.e %d]","Restricting the number of interfaces per area to avoid problems during lsa generation. Parameters: Interface Limit ...","Reduce the number of interfaces per area."
"OSPF","3","MAXLSAS","Maximum number of LSAs in domain has been reached","The OSPF domain contains more LSAs than this router can store.","Redesign the network to redistRIBute less external routes into the OSPF domain."
"OSPF","3","MIB_FAIL","Failed to %s the MIB","Error while loading or unloading the MIB. Parameters: action ...","No action is required."
"OSPF","3","MTS_BIND","Error returned from mts_bind(), errno: %s","OSPF called an MTS API which returned an error. Parameters: Error ...","No action is required."
